,latitud,longitud
702,-2.18802247385708,-79.8933559656143
703,-2.18811360247224,-79.8930716514588
704,-2.18818864956293,-79.8928087949753
705,-2.18829585968595,-79.8924815654755
706,-2.18839234879012,-79.8921865224838
707,-2.18846739586685,-79.8919397592545
708,-2.18855316394993,-79.8917412757874
709,-2.18863357152337,-79.8914837837219
710,-2.18870325808353,-79.8912692070007
711,-2.18879974716148,-79.8909419775009
712,-2.18889623623322,-79.8906683921814
713,-2.18898200429178,-79.890405535698
714,-2.18905705133898,-79.8901695013046
715,-2.18915354039415,-79.8898369073868
716,-2.18928219245806,-79.889509677887
717,-2.18923930843799,-79.8896223306656
718,-2.18656676048565,-79.895450770855
719,-2.18672489558541,-79.8971700668335
720,-2.1867731401888,-79.8970305919647
721,-2.18682138479063,-79.8968830704689
722,-2.18685890836877,-79.8967704176903
723,-2.18703312496925,-79.8962581157684
724,-2.18709745109353,-79.8960891366005
725,-2.18724754537282,-79.895635843277
726,-2.18690447271238,-79.8966550827027
727,-2.18693663577764,-79.896534383297
728,-2.18698756062953,-79.8963949084282
729,-2.18715909696005,-79.8959147930145
730,-2.18729042944987,-79.8954749107361
731,-2.18718589950994,-79.8954400420189
732,-2.1867758204445,-79.8953461647034
733,-2.18672221532961,-79.8952388763428
734,-2.18675169814303,-79.895094037056
735,-2.18684550709097,-79.8948204517365
736,-2.18802749933233,-79.8948016762734
737,-2.18676509942167,-79.8948419094086
738,-2.18671149430642,-79.8949867486954
739,-2.18663912739778,-79.8952388763428
740,-2.18649707382623,-79.8956707119942
741,-2.18645418972651,-79.8959255218506
742,-2.18652119613178,-79.8959523439407
743,-2.18658552227802,-79.8959738016129
744,-2.18689911220144,-79.8965209722519
745,-2.18683210581306,-79.896722137928
746,-2.18680262300122,-79.8968079686165
747,-2.18679190197859,-79.8949706554413
748,-2.18675973891024,-79.8969233036041
749,-2.18687498990197,-79.8947131633759
750,-2.18691519373421,-79.8945978283882
751,-2.18696343833148,-79.8944798111916
752,-2.18705992752136,-79.8944959044457
753,-2.18715909696005,-79.8945307731629
754,-2.18727434792112,-79.8945710062981
755,-2.18739227912792,-79.8945978283882
756,-2.18667129046872,-79.896003305912
757,-2.18678118095588,-79.8960381746292
758,-2.18685622811323,-79.8960676789284
759,-2.18692591475597,-79.8960891366005
760,-2.18686158862431,-79.8966336250305
761,-2.18699560139547,-79.8962125182152
762,-2.18644614895767,-79.895820915699
763,-2.18682674530186,-79.8946514725685
764,-2.18679190197859,-79.8947614431381
765,-2.18667665098046,-79.895104765892
766,-2.18665788918924,-79.8972344398499
767,-2.18670345353896,-79.8971003293991
768,-2.18693395552223,-79.8964136838913
769,-2.18697147909755,-79.8963090777397
770,-2.18673829686429,-79.894917011261
771,-2.18692323450053,-79.8944824934006
772,-2.1878050382787,-79.894737303257
773,-2.18789884716076,-79.8947641253472
774,-2.18770318862868,-79.8947024345398
775,-2.18711353262417,-79.8954695463181
776,-2.1875155708342,-79.8946434259415
777,-2.1875986587175,-79.8946675658226
778,-2.18659892355815,-79.8953542113304
779,-2.18653191715634,-79.8955339193344
780,-2.18686158862431,-79.894557595253
781,-2.187030444714,-79.8954400420189
782,-2.18692323450053,-79.8954051733017
783,-2.18683746632424,-79.8953756690025
784,-2.18652689167608,-79.8979425430298
785,-2.18663410191789,-79.89761531353
786,-2.18673595164049,-79.8972988128662
787,-2.18682171982259,-79.8970305919647
788,-2.18692893004332,-79.8966872692108
789,-2.18705222178767,-79.8963814973831
790,-2.18700933770384,-79.8964780569077
791,-2.18708438484976,-79.8962044715881
792,-2.18719159505172,-79.8958933353424
793,-2.18727200269816,-79.8956143856049
794,-2.18737385237747,-79.8953086137772
795,-2.18750250459407,-79.894911646843
796,-2.18760971476615,-79.8946541547775
797,-2.18769548289829,-79.8943859338761
798,-2.18779197204108,-79.8940747976303
799,-2.18792062422183,-79.893656373024
800,-2.18802783436402,-79.8933184146881
801,-2.18812432348543,-79.8930448293686
802,-2.18821545209441,-79.8927766084671
803,-2.18831194120374,-79.8924386501312
804,-2.18839770929572,-79.8921597003937
805,-2.1884834773828,-79.8919183015824
806,-2.18855852445497,-79.8917198181152
807,-2.18864965303754,-79.8914623260498
808,-2.18870325808353,-79.8912316560745
809,-2.18881582867387,-79.8909097909928
810,-2.18890159673701,-79.8906093835831
811,-2.18898200429178,-79.8903787136078
812,-2.18906777234542,-79.8901319503784
813,-2.18916962190275,-79.8898208141327
814,-2.18929827396527,-79.8894613981247
815,-2.18923930843799,-79.8896384239197
816,-2.18685622811323,-79.8945683240891
817,-2.18673025609697,-79.8971539735794
818,-2.18678118095588,-79.8970091342926
819,-2.18682674530186,-79.8968723416329
820,-2.18703848547971,-79.8962447047234
821,-2.18710549185888,-79.8960757255554
822,-2.18716445747007,-79.8959013819695
823,-2.18725558613736,-79.8956170678139
824,-2.18686426887985,-79.8967596888542
825,-2.1869098332233,-79.8966550827027
826,-2.18694199628844,-79.8965236544609
827,-2.18720734154949,-79.8957699537277
828,-2.1872850689403,-79.8954641819
829,-2.18717517849005,-79.8954400420189
830,-2.18678118095588,-79.8953488469124
831,-2.1867972624899,-79.8949518799782
832,-2.18692055424509,-79.8945817351341
833,-2.18717517849005,-79.8945361375809
834,-2.18692055424509,-79.8944905400276
835,-2.18682138479063,-79.8946568369866
836,-2.18678654146724,-79.8947668075562
837,-2.18673829686429,-79.894922375679
838,-2.1865613999735,-79.895456135273
839,-2.18678654146724,-79.8960381746292
840,-2.18686962939092,-79.8960730433464
841,-2.18699560139547,-79.8962259292603
842,-2.18685622811323,-79.8966443538666
843,-2.18672221532961,-79.8952254652977
844,-2.18665788918924,-79.8972451686859
845,-2.18675437839878,-79.8950833082199
846,-2.18684550709097,-79.8948070406914
847,-2.186880350413,-79.8946997523308
848,-2.18697415935289,-79.8944798111916
849,-2.18707600905241,-79.8945039510727
850,-2.18728774919508,-79.8945683240891
851,-2.18740031989168,-79.8946031928063
852,-2.1864407884451,-79.895828962326
853,-2.18645955023905,-79.8959255218506
854,-2.18652923690021,-79.8959550261498
855,-2.18659356304611,-79.8959818482399
856,-2.18667933123634,-79.896003305912
857,-2.18693127526681,-79.8964244127274
858,-2.18689375169048,-79.896534383297
859,-2.18683210581306,-79.8967301845551
860,-2.1867972624899,-79.8968240618706
861,-2.18675973891024,-79.8969393968582
862,-2.18670077328313,-79.8971110582352
863,-2.1869687988422,-79.8963251709938
864,-2.18662572611802,-79.8973309993744
865,-2.18676241916595,-79.8948499560356
866,-2.18667665098046,-79.8971781134606
867,-2.18672489558541,-79.8970359563828
868,-2.18700096190605,-79.8961374163628
869,-2.18649171331383,-79.8956894874573
870,-2.18804090059957,-79.8948124051094
871,-2.18781575929409,-79.894739985466
872,-2.18653191715634,-79.8955446481705
873,-2.18663108662994,-79.8952576518059
874,-2.18791224842915,-79.8947721719742
875,-2.1875236115973,-79.8946487903595
876,-2.18760937973436,-79.8946702480316
877,-2.18771390964479,-79.8947051167488
878,-2.18671149430642,-79.8950001597405
879,-2.18711353262417,-79.8954695463181
880,-2.18704116573493,-79.8954400420189
881,-2.18652153116379,-79.8979103565216
882,-2.18663946242977,-79.8975831270218
883,-2.18674131215201,-79.8972827196121
884,-2.1868270803338,-79.8970091342926
885,-2.18692893004332,-79.8966604471207
886,-2.18705222178767,-79.8963439464569
887,-2.18700397719326,-79.8965102434158
888,-2.1870951058703,-79.89617228508
889,-2.1872023160715,-79.8958718776703
890,-2.18727200269816,-79.8955929279328
891,-2.18739529441434,-79.895281791687
892,-2.18751858612036,-79.8948794603348
893,-2.18762579629129,-79.8946273326874
894,-2.18770620391446,-79.8943537473679
895,-2.18779197204108,-79.8940372467041
896,-2.18793134523639,-79.8936349153519
897,-2.18656676048565,-79.8977789282799
898,-2.18656944074171,-79.8977601528168
899,-2.18657212099778,-79.8977413773537
900,-2.18658284202198,-79.8977199196816
901,-2.18658820253406,-79.8976984620094
902,-2.18659624330212,-79.8976770043373
903,-2.18660160381415,-79.8976555466652
904,-2.18660428407015,-79.8976367712021
905,-2.18661232483813,-79.897617995739
906,-2.18662036560608,-79.8975965380669
907,-2.18662840637398,-79.8975697159767
908,-2.18663644714184,-79.8975482583046
909,-2.18664448790965,-79.8975294828415
910,-2.1866498484215,-79.8975080251694
911,-2.18666056944514,-79.8974812030792
912,-2.18666861021283,-79.8974597454071
913,-2.18667397072459,-79.897438287735
914,-2.18667933123634,-79.8974087834358
915,-2.18669005225978,-79.8973846435547
916,-2.18670077328313,-79.8973685503006
917,-2.18670881405059,-79.8973444104195
918,-2.18671417456222,-79.8973202705383
919,-2.18672221532961,-79.8973014950752
920,-2.18672757584119,-79.8972800374031
921,-2.18673829686429,-79.897255897522
922,-2.18674633763155,-79.8972317576409
923,-2.18675705865451,-79.8972102999687
924,-2.18676241916595,-79.8971834778786
925,-2.1867704599331,-79.8971593379975
926,-2.18677850070019,-79.8971351981163
927,-2.18678654146724,-79.8971137404442
928,-2.18679994274556,-79.897081553936
929,-2.18680262300122,-79.8970600962639
930,-2.18681066376813,-79.8970386385918
931,-2.1868160242794,-79.8970225453377
932,-2.18682138479063,-79.8970010876656
933,-2.18682674530186,-79.8969769477844
934,-2.18683210581306,-79.8969501256943
935,-2.1868428268354,-79.8969233036041
936,-2.1868508676021,-79.896896481514
937,-2.18685622811323,-79.8968723416329
938,-2.18686426887985,-79.8968535661698
939,-2.18687230964645,-79.8968347907066
940,-2.18687767015749,-79.8968160152435
941,-2.18688303066851,-79.8967972397804
942,-2.1868883911795,-79.8967757821083
943,-2.18689375169048,-79.8967435956001
944,-2.18690179245692,-79.896714091301
945,-2.1869098332233,-79.8967033624649
946,-2.18692055424509,-79.8966899514198
947,-2.18692859501138,-79.8966738581658
948,-2.18693663577764,-79.8966577649117
949,-2.18694199628844,-79.8966309428215
950,-2.18695003705462,-79.8966041207314
951,-2.18696075807612,-79.8965826630592
952,-2.18697415935289,-79.896547794342
953,-2.18697951986356,-79.8965263366699
954,-2.18699024088485,-79.8965021967888
955,-2.18699828165077,-79.8964726924896
956,-2.18700900267193,-79.8964539170265
957,-2.18701168292719,-79.8964351415634
958,-2.18701436318247,-79.8964190483093
959,-2.18702240394825,-79.8964056372643
960,-2.187030444714,-79.8963895440102
961,-2.18703312496925,-79.8963680863381
962,-2.18704116573493,-79.8963466286659
963,-2.18704652624536,-79.8963278532028
964,-2.18705188675578,-79.8963063955307
965,-2.18705992752136,-79.8962956666947
966,-2.18705992752136,-79.8962742090225
967,-2.18706528803173,-79.8962742090225
968,-2.18706260777655,-79.8962795734406
969,-2.18707064854208,-79.8962607979775
970,-2.18707600905241,-79.8962554335594
971,-2.18707600905241,-79.8962366580963
972,-2.18708136956272,-79.8962178826332
973,-2.18708673007302,-79.8962286114693
974,-2.18707868930757,-79.8962420225144
975,-2.18707868930757,-79.8962607979775
976,-2.18707600905241,-79.8962661623955
977,-2.18707064854208,-79.8962768912315
978,-2.18706796828692,-79.8962849378586
979,-2.18706260777655,-79.8962956666947
980,-2.18706260777655,-79.8963037133217
981,-2.18705724726618,-79.8963063955307
982,-2.18705724726618,-79.8963171243668
983,-2.18705724726618,-79.8963224887848
984,-2.18704920650057,-79.8963332176209
985,-2.18704652624536,-79.8963412642479
986,-2.18704652624536,-79.8963493108749
987,-2.18704384599016,-79.896365404129
988,-2.18703848547971,-79.8963707685471
989,-2.18703312496925,-79.8963841795921
990,-2.18703312496925,-79.8963949084282
991,-2.18703312496925,-79.8963949084282
992,-2.18703312496925,-79.8964029550553
993,-2.18702776445876,-79.8964083194733
994,-2.18702776445876,-79.8964136838913
995,-2.18702508420351,-79.8964190483093
996,-2.18702240394825,-79.8964270949364
997,-2.18702240394825,-79.8964351415634
998,-2.18701704343774,-79.8964405059815
999,-2.18701704343774,-79.8964512348175
1000,-2.18701704343774,-79.8964592814446
1001,-2.18701168292719,-79.8964646458626
1002,-2.18700900267193,-79.8964726924896
1003,-2.18700364216135,-79.8964807391167
1004,-2.18700096190605,-79.8964887857437
1005,-2.18700096190605,-79.8964941501618
1006,-2.18699828165077,-79.8965075612068
1007,-2.18699292114017,-79.8965182900429
1008,-2.18698756062953,-79.8965263366699
1009,-2.18698488037421,-79.896529018879
1010,-2.18698488037421,-79.896537065506
1011,-2.18697951986356,-79.896542429924
1012,-2.18697951986356,-79.8965531587601
1013,-2.18697683960822,-79.8965558409691
1014,-2.18697683960822,-79.8965638875961
1015,-2.18697415935289,-79.8965692520142
1016,-2.1869687988422,-79.8965772986412
1017,-2.18696343833148,-79.8965907096863
1018,-2.18696075807612,-79.8965987563133
1019,-2.18696075807612,-79.8966068029404
1020,-2.18696075807612,-79.8966121673584
1021,-2.18696075807612,-79.8966175317764
1022,-2.18695807782075,-79.8966228961945
1023,-2.18695271731,-79.8966309428215
1024,-2.18695271731,-79.8966363072395
1025,-2.18695003705462,-79.8966416716576
1026,-2.18694467654383,-79.8966524004936
1027,-2.18694467654383,-79.8966577649117
1028,-2.18693663577764,-79.8966631293297
1029,-2.18693663577764,-79.8966819047928
1030,-2.18693663577764,-79.8966845870018
1031,-2.18693395552223,-79.8966926336288
1032,-2.18693127526681,-79.8966953158379
1033,-2.18693127526681,-79.8967087268829
1034,-2.18692323450053,-79.896714091301
1035,-2.18692323450053,-79.896724820137
1036,-2.18692055424509,-79.8967301845551
1037,-2.18691251347877,-79.8967409133911
1038,-2.18691251347877,-79.8967489600182
1039,-2.18709477083842,-79.8962071537972
1040,-2.18708941032815,-79.8962098360062
1041,-2.18708941032815,-79.8961937427521
1042,-2.18709745109353,-79.8961883783341
1043,-2.18709477083842,-79.896169602871
1044,-2.18710013134865,-79.8961615562439
1045,-2.18710281160377,-79.896174967289
1046,-2.18710817211398,-79.8961400985718
1047,-2.18709745109353,-79.8961481451988
1048,-2.18711621287927,-79.8961320519447
1049,-2.18711085236908,-79.8961132764816
1050,-2.18711889313435,-79.8961132764816
1051,-2.18711889313435,-79.8960918188095
1052,-2.18712157338944,-79.8960945010185
1053,-2.18712157338944,-79.8960784077644
1054,-2.18713229440971,-79.8960703611374
1055,-2.18714837593997,-79.8960515856743
1056,-2.18714301542991,-79.8960676789284
1057,-2.18712961415465,-79.8960837721825
1058,-2.18713229440971,-79.8961052298546
1059,-2.18714837593997,-79.8960408568382
1060,-2.18714837593997,-79.8960193991661
1061,-2.18715373645003,-79.8960274457932
1062,-2.18715641670505,-79.896000623703
1063,-2.18716177721507,-79.895995259285
1064,-2.18715909696005,-79.8959711194039
1065,-2.18716713772508,-79.8959711194039
1066,-2.18717249823505,-79.8959577083588
1067,-2.18717249823505,-79.8959362506867
1068,-2.18718321925497,-79.8959308862686
1069,-2.18718321925497,-79.8959147930145
1070,-2.1871885797649,-79.8959040641785
1071,-2.18719394027481,-79.8958933353424
1072,-2.18719930078468,-79.8958665132523
1073,-2.18720198103963,-79.8958826065064
1074,-2.18720734154949,-79.8958638310433
1075,-2.18720734154949,-79.8958450555802
1076,-2.18721538231425,-79.8958423733711
1077,-2.18720734154949,-79.895820915699
1078,-2.18721538231425,-79.895820915699
1079,-2.18721270205933,-79.8957967758179
1080,-2.18722342307895,-79.8957967758179
1081,-2.18721806256915,-79.8957726359368
1082,-2.18723682435337,-79.8957726359368
1083,-2.18722610333384,-79.8957458138466
1084,-2.18723682435337,-79.8957484960556
1085,-2.18723682435337,-79.8957324028015
1086,-2.18724486511797,-79.8957270383835
1087,-2.18724754537282,-79.8956975340843
1088,-2.18725290588252,-79.8957136273384
1089,-2.18726094664702,-79.8956948518753
1090,-2.18726094664702,-79.8956653475762
1091,-2.1872689874115,-79.8956760764122
1092,-2.18726630715668,-79.8956546187401
1093,-2.18727970843071,-79.8956573009491
1094,-2.18727434792112,-79.8956251144409
1095,-2.18728238868552,-79.895638525486
1096,-2.18727702817592,-79.8956036567688
1097,-2.18729042944987,-79.8956036567688
1098,-2.18728774919508,-79.8955768346787
1099,-2.18729578995941,-79.8955821990967
1100,-2.18729042944987,-79.8955500125885
1101,-2.18729847021418,-79.8955607414246
1102,-2.18730115046893,-79.8955258727074
1103,-2.18730383072368,-79.8955446481705
1104,-2.18731455174266,-79.8955231904984
1105,-2.18730919123318,-79.8955553770065
1106,-2.18730115046893,-79.8955741524696
1107,-2.18730115046893,-79.8955821990967
1108,-2.18731455174266,-79.8955339193344
1109,-2.18731723199739,-79.8955044150353
1110,-2.18731455174266,-79.8954829573631
1111,-2.18733331352568,-79.8954829573631
1112,-2.18733331352568,-79.895461499691
1113,-2.18733063327097,-79.8954427242279
1114,-2.18734135428975,-79.8954454064369
1115,-2.18734135428975,-79.8954266309738
1116,-2.18735207530847,-79.8954266309738
1117,-2.18734403454443,-79.8953998088837
1118,-2.18735207530847,-79.8954024910927
1119,-2.18735207530847,-79.8953783512116
1120,-2.18736011607243,-79.8953890800476
1121,-2.18736011607243,-79.8953488469124
1122,-2.18736011607243,-79.8953703045845
1123,-2.18736815683637,-79.8953595757485
1124,-2.187370837091,-79.8953327536583
1125,-2.18737887785489,-79.8953247070313
1126,-2.1873815581095,-79.8953086137772
1127,-2.18739227912792,-79.8952952027321
1128,-2.18739227912792,-79.89527374506
1129,-2.1873815581095,-79.8952469229698
1130,-2.18738959887332,-79.8952576518059
1131,-2.18737887785489,-79.8952201008797
1132,-2.18739763963709,-79.8952308297157
1133,-2.18739763963709,-79.8951932787895
1134,-2.18740300014626,-79.8952093720436
1135,-2.18741104090997,-79.8951879143715
1136,-2.18739763963709,-79.8951584100723
1137,-2.18741908167362,-79.8951771855354
1138,-2.18743784345534,-79.8951396346092
1139,-2.18742980269177,-79.8951557278633
1140,-2.1874244421827,-79.895102083683
1141,-2.1874324829463,-79.8951101303101
1142,-2.18744856447335,-79.895096719265
1143,-2.18743516320081,-79.8950672149658
1144,-2.18745392498233,-79.8950672149658
1145,-2.18744320396435,-79.8950403928757
1146,-2.1874566052368,-79.8950430750847
1147,-2.18744588421885,-79.8950162529946
1148,-2.18746464600022,-79.8950323462486
1149,-2.18747000650915,-79.8950108885765
1150,-2.18746732625468,-79.8949840664864
1151,-2.18748340778137,-79.8949894309044
1152,-2.18748876829022,-79.8949760198593
1153,-2.18746464600022,-79.8949438333511
1154,-2.18749144854464,-79.8949438333511
1155,-2.18751021032544,-79.894922375679
1156,-2.18748876829022,-79.8949009180069
1157,-2.18751825108857,-79.8948955535889
1158,-2.18749680905347,-79.8948687314987
1159,-2.1875155708342,-79.8948714137077
1160,-2.18751021032544,-79.8948445916176
1161,-2.18752093134294,-79.8948606848717
1162,-2.1875343326147,-79.8948311805725
1163,-2.18751021032544,-79.8947989940643
1164,-2.18753165236036,-79.8948070406914
1165,-2.18754505363203,-79.8947963118553
1166,-2.18752629185166,-79.8947641253472
1167,-2.18755309439497,-79.8947641253472
1168,-2.18753165236036,-79.894737303257
1169,-2.18756381541216,-79.894739985466
1170,-2.18755309439497,-79.8947158455849
1171,-2.18756113515788,-79.8947158455849
1172,-2.18755845490358,-79.8946890234947
1173,-2.18757721668355,-79.8946890234947
1174,-2.18756649566646,-79.8946675658226
1175,-2.18758257719206,-79.8946729302406
1176,-2.18757721668355,-79.8946326971054
1177,-2.18759329820904,-79.8946461081505
1178,-2.18758793770056,-79.8946005105972
1179,-2.18759061795481,-79.894562959671
1180,-2.18762546125952,-79.8945683240891
1181,-2.18759597846328,-79.8945280909538
1182,-2.18763082176787,-79.8945415019989
1183,-2.18761742049697,-79.8945066332817
1184,-2.18762814151371,-79.8945173621178
1185,-2.18761474024278,-79.8944798111916
1186,-2.18763886253035,-79.8945012688637
1187,-2.18762814151371,-79.8944637179375
1188,-2.18764154278451,-79.8944824934006
1189,-2.18762278100534,-79.8944476246834
1190,-2.18764958354693,-79.8944529891014
1191,-2.18764154278451,-79.8944261670113
1192,-2.18764958354693,-79.8944261670113
1193,-2.18765762430931,-79.8944261670113
1194,-2.18767102557986,-79.8944154381752
1195,-2.18765494405519,-79.8943859338761
1196,-2.18766566507166,-79.8943912982941
1197,-2.18767102557986,-79.894369840622
1198,-2.18766566507166,-79.8943403363228
1199,-2.18768710710436,-79.8943591117859
1200,-2.18768710710436,-79.8943161964417
1201,-2.18769782812058,-79.8943403363228
1202,-2.18770050837462,-79.8943054676056
1203,-2.18768710710436,-79.8942759633064
1204,-2.18771390964479,-79.8942840099335
1205,-2.18770586888271,-79.8942437767983
1206,-2.18771927015282,-79.8942625522614
1207,-2.18772999116882,-79.8942276835442
1208,-2.18771122939076,-79.894192814827
1209,-2.18773267142281,-79.894195497036
1210,-2.18773267142281,-79.8941606283188
1211,-2.18774607269268,-79.8941659927368
1212,-2.18775679370849,-79.8941498994827
1213,-2.18774607269268,-79.8941177129746
1214,-2.18775679370849,-79.8941230773926
1215,-2.1877648344703,-79.8941096663475
1216,-2.18775411345455,-79.8940747976303
1217,-2.18777287523207,-79.8940855264664
1218,-2.18777287523207,-79.8940667510033
1219,-2.18778359624769,-79.8940667510033
1220,-2.18776751472423,-79.8940372467041
1221,-2.18778359624769,-79.8940452933312
1222,-2.08776751472423,-79.8940372467041
1223,-2.18779163700935,-79.8940265178681
1224,-2.18780235802484,-79.8940292000771
1225,-2.1877969975171,-79.8939996957779
1226,-2.18781307904024,-79.8939889669418
1227,-2.18781307904024,-79.8939621448517
1228,-2.18782380005557,-79.8939648270607
1229,-2.18782111980175,-79.8939380049706
1230,-2.18783184081704,-79.8939380049706
1231,-2.18782111980175,-79.8939031362534
1232,-2.18781575929409,-79.8938736319542
1233,-2.18782916056322,-79.8939058184624
1234,-2.18783720132463,-79.8938843607903
1235,-2.18783988157843,-79.8938494920731
1236,-2.18785328284735,-79.8938468098641
1237,-2.18784256183222,-79.8938226699829
1238,-2.18786400386239,-79.8938065767288
1239,-2.18785596310112,-79.8937904834747
1240,-2.18785864335487,-79.8937690258026
1241,-2.18788276563853,-79.8937690258026
1242,-2.18788276563853,-79.8937395215035
1243,-2.18787472487736,-79.8937207460404
1244,-2.1878774051311,-79.8937073349953
1245,-2.18789080639967,-79.8937180638313
1246,-2.18788544589225,-79.8936858773232
1247,-2.18789616690707,-79.8936885595322
1248,-2.18789080639967,-79.893659055233
1249,-2.18790152741445,-79.8936671018601
1250,-2.18789616690707,-79.8936402797699
1251,-2.18791224842915,-79.893651008606
1252,-2.1879068879218,-79.8936215043068
1253,-2.18792028919013,-79.8936241865158
1254,-2.18791492868281,-79.8935973644257
1255,-2.18792564969742,-79.8936000466347
1256,-2.18792564969742,-79.8935759067536
1257,-2.18793905096556,-79.8935759067536
1258,-2.18793101020469,-79.8935490846634
1259,-2.18794173121917,-79.8935490846634
1260,-2.18792832995105,-79.8935222625733
1261,-2.1879470917264,-79.8935195803642
1262,-2.18793905096556,-79.8934900760651
1263,-2.18795245223359,-79.8934900760651
1264,-2.18795781274077,-79.893473982811
1265,-2.18796585350149,-79.893473982811
1266,-2.18797925476929,-79.8934659361839
1267,-2.18796853375506,-79.8934578895569
1268,-2.18796317324792,-79.8934364318848
1269,-2.18797925476929,-79.8934364318848
1270,-2.18798461527637,-79.8934257030487
1271,-2.18797389426219,-79.8934042453766
1272,-2.18798997578343,-79.8934015631676
1273,-2.18798193502283,-79.8933747410774
1274,-2.18799801654399,-79.8933774232865
1275,-2.18799533629047,-79.8933452367783
1276,-2.18800605730451,-79.8933532834053
1277,-2.18799265603696,-79.8933264613152
1278,-2.188003377051,-79.8933264613152
1279,-2.188003377051,-79.8933076858521
1280,-2.18801677831846,-79.8933130502701
1281,-2.18802481907887,-79.893296957016
1282,-2.18801409806497,-79.8932781815529
1283,-2.18801677831846,-79.8932620882988
1284,-2.18803285983924,-79.8932781815529
1285,-2.18803822034613,-79.8932513594628
1286,-2.18803285983924,-79.8932325839996
1287,-2.18804626110643,-79.8932299017906
1288,-2.18803554009268,-79.8932030797005
1289,-2.1880569821201,-79.8932030797005
1290,-2.18806234262689,-79.8931762576103
1291,-2.188043580853,-79.8931735754013
1292,-2.18804894135986,-79.8931413888931
1293,-2.1880650228803,-79.8931494355202
1294,-2.18806770313368,-79.8931279778481
1295,-2.18806770313368,-79.893114566803
1296,-2.18806770313368,-79.8930931091309
1297,-2.18808110440056,-79.8930984735489
1298,-2.18808646490728,-79.8930770158768
1299,-2.18807842414719,-79.8930689692497
1300,-2.18808378465393,-79.8930475115776
1301,-2.18810254642731,-79.8930555582047
1302,-2.18810790693396,-79.8930367827416
1303,-2.18809450566733,-79.8930180072785
1304,-2.18809450566733,-79.8929992318154
1305,-2.18811594769388,-79.8930045962334
1306,-2.18812130820049,-79.8929831385613
1307,-2.18811058718727,-79.8929643630982
1308,-2.18811326744058,-79.892945587635
1309,-2.18813202921361,-79.8929563164711
1310,-2.18813470946689,-79.89293217659
1311,-2.18812934896033,-79.8929134011269
1312,-2.1881507909864,-79.8929160833359
1313,-2.1881507909864,-79.8928999900818
1314,-2.18814811073316,-79.8928838968277
1315,-2.18814543047992,-79.8928570747376
1316,-2.18816419225253,-79.8928678035736
1317,-2.18816687250574,-79.8928490281105
1318,-2.18815883174609,-79.8928329348564
1319,-2.18816419225253,-79.8928061127663
1320,-2.18817759351855,-79.8928141593933
1321,-2.18818295402492,-79.8927980661392
1322,-2.18817223301216,-79.8927792906761
1323,-2.18819635529078,-79.8927792906761
1324,-2.18819903554393,-79.892757833004
1325,-2.18818027377174,-79.892747104168
1326,-2.18818831453128,-79.8927283287048
1327,-2.1882097565565,-79.8927310109139
1328,-2.18819903554393,-79.8927068710327
1329,-2.18822583807521,-79.8927095532417
1330,-2.18821243680963,-79.8926854133606
1331,-2.18819903554393,-79.8926720023155
1332,-2.18822315782211,-79.8926746845246
1333,-2.18821243680963,-79.8926478624344
1334,-2.18823119858141,-79.8926478624344
1335,-2.18823923934068,-79.8926156759262
1336,-2.18822315782211,-79.8926156759262
1337,-2.18824459984683,-79.8925995826721
1338,-2.18823387883451,-79.892578125
1339,-2.18824996035297,-79.892578125
1340,-2.18825264060603,-79.8925647139549
1341,-2.18823923934068,-79.8925539851189
1342,-2.18826068136517,-79.8925539851189
1343,-2.18826604187126,-79.8925325274468
1344,-2.18824459984683,-79.8925271630287
1345,-2.18825800111214,-79.8925057053566
1346,-2.18826872212428,-79.8925057053566
1347,-2.18828480364237,-79.8924922943115
1348,-2.18828212338937,-79.8924681544304
1349,-2.18827676288335,-79.8925191164017
1350,-2.18829016414836,-79.8924627900124
1351,-2.18828480364237,-79.8924440145493
1352,-2.18829552465433,-79.8924440145493
1353,-2.18830356541325,-79.8924440145493
1354,-2.18829016414836,-79.8924091458321
1355,-2.18830356541325,-79.8924091458321
1356,-2.18831696667802,-79.892398416996
1357,-2.18831428642507,-79.8923769593239
1358,-2.18832232718389,-79.8923769593239
1359,-2.18833036794266,-79.8923555016518
1360,-2.18831964693095,-79.8923555016518
1361,-2.18832500743682,-79.8923259973526
1362,-2.1883410889543,-79.8923286795616
1363,-2.18834912971297,-79.8922991752625
1364,-2.18833572844849,-79.8923099040985
1365,-2.18835717047161,-79.8922911286354
1366,-2.1883410889543,-79.8922723531723
1367,-2.18834376920719,-79.8922535777092
1368,-2.18836521123019,-79.8922669887543
1369,-2.18837057173589,-79.8922455310822
1370,-2.18836253097734,-79.8922321200371
1371,-2.18837325198874,-79.892218708992
1372,-2.18836253097734,-79.8922026157379
1373,-2.18837861249442,-79.8922026157379
1374,-2.18839469401132,-79.8921892046929
1375,-2.18837861249442,-79.8921811580658
1376,-2.18838397300007,-79.8921489715576
1377,-2.18840005451692,-79.8921650648117
1378,-2.18840809527528,-79.8921462893486
1379,-2.18839737426411,-79.8921355605126
1380,-2.18839737426411,-79.8921167850495
1381,-2.18841345578083,-79.8921221494675
1382,-2.18842149653912,-79.8921114206314
1383,-2.1884161360336,-79.8920926451683
1384,-2.18842417679186,-79.8920953273773
1385,-2.18843489780284,-79.8920819163322
