,0,1
0,-2.1911607660253605,-79.8834619040949
1,1.9999999999999996,3.0
2,-2.1870422430001764,-79.89585444112933
3,-2.1888806483281593,-79.89065497707686
4,-2.08776751472423,-79.8940372467041
